module_skill_id,module_skill_key,module_id,skill_id,order_no,status,created_at,updated_at
344,58ad2161c57b52c355b833561ba539e0,163,264,0,0,2018-06-18 18:59:23.0,2018-06-18 19:01:40.0
345,8520e6250b8149da50bee137cfca495b,163,265,0,1,2018-06-18 19:01:40.0,2018-06-18 19:01:40.0
346,b07f6294c86fdb1dd5348469da0d3ab5,162,266,0,1,2018-06-18 19:11:09.0,2018-06-18 19:11:09.0
347,9fdcba3be0b17bfb7606ea356116c571,164,264,0,1,2018-06-18 19:14:25.0,2018-06-18 19:14:25.0
348,fc8f5740483b5159f2863a14c36a674a,165,267,0,1,2018-06-18 19:59:09.0,2018-06-18 19:59:09.0
349,348ae42c801ee508dbddd5d002a72b05,168,297,0,1,2018-06-19 14:51:10.0,2018-06-19 14:51:10.0
350,eb55bd5b814198cb0f01c6c851108195,169,298,0,1,2018-06-19 14:52:33.0,2018-06-19 14:52:33.0
351,7135e310e5425fa586949aa71031412a,170,299,0,1,2018-06-19 15:04:10.0,2018-06-19 15:04:10.0
352,0e25b6fe93d7075570c71de48412f68f,172,300,0,1,2018-06-19 15:17:16.0,2018-06-19 15:17:16.0
353,12813edb64e59332ca509a7530c91d65,173,301,0,1,2018-06-19 15:24:07.0,2018-06-19 15:24:07.0
354,35c6919fd5e3e4420c3c12c7f2b94dcc,177,242,0,1,2018-06-19 15:58:27.0,2018-06-19 15:58:27.0
355,1d7c4821713801a2d617d0c3a3dfa743,178,241,0,1,2018-06-19 16:05:50.0,2018-06-19 16:05:50.0
356,578781164beede8f8d70f67a8a48c2d4,179,243,0,1,2018-06-19 16:06:35.0,2018-06-19 16:06:35.0
357,54486ac4e3d819cf2af47afb8c70e88d,180,247,0,1,2018-06-19 16:13:24.0,2018-06-19 16:13:24.0
358,47f0651de5e3ec436cafa41477774236,181,227,0,0,2018-06-19 16:22:41.0,2018-06-19 16:24:54.0
359,79693843d23c44c7ce54a637bb954b77,78,219,0,1,2018-06-19 16:24:05.0,2018-06-19 16:24:05.0
360,8c4e51b0efc5d17bda081447699ce916,181,220,0,1,2018-06-19 16:24:54.0,2018-06-19 16:24:54.0
361,8468359c78f9631f3ad8e224f862316c,182,221,0,1,2018-06-19 16:28:18.0,2018-06-19 16:28:18.0
362,53fcd8107691e25e5a23be2c0c231aab,184,305,0,1,2018-06-19 16:48:22.0,2018-06-19 16:48:22.0
363,b75190e9afc61f6b2f30fc1e4a42052b,186,236,0,1,2018-06-19 17:00:18.0,2018-06-19 17:00:18.0
364,011a69da968a64fc11f50b31c9ef9752,187,237,0,1,2018-06-19 17:12:53.0,2018-06-19 17:12:53.0
365,3eb00b65191d02d42cdd78a29cfa062e,188,238,0,1,2018-06-19 17:14:42.0,2018-06-19 17:14:42.0
366,53df25b40a8b8ff9437941faae473db6,189,240,0,0,2018-06-19 17:17:47.0,2018-06-19 17:20:10.0
367,61cf19ff4a0314b0c8ddcad41e75cbe7,180,240,0,1,2018-06-19 17:19:23.0,2018-06-19 17:19:23.0
368,a81637e128e606e6ed929a8f380f9a8d,191,315,0,0,2018-06-19 17:29:27.0,2018-06-22 01:41:29.0
369,4e72217c0315b73801daaeb4cd35a1f1,191,316,0,0,2018-06-19 17:29:27.0,2018-06-22 01:41:29.0
370,4b6a94fd9fcc900eb5b7d03fead3988b,191,319,0,0,2018-06-19 17:29:27.0,2018-06-22 01:41:29.0
371,d3fa37c34e3dd38d7a115f969ea21569,191,333,0,0,2018-06-19 17:29:27.0,2018-06-22 01:41:29.0
372,838d53432c10f898f3a06ee7bad3747f,191,334,0,0,2018-06-19 17:29:27.0,2018-06-22 01:41:29.0
373,1b7db8d121caaa2d092ba78e29c3cf16,191,339,0,0,2018-06-19 17:29:28.0,2018-06-22 01:41:29.0
374,04cb145557b7bcdba60da65f0e1fec0c,191,345,0,0,2018-06-19 17:29:28.0,2018-06-22 01:41:29.0
375,dc34268ec6b62db2d343b636321d0f48,191,349,0,0,2018-06-19 17:29:28.0,2018-06-22 01:41:29.0
376,1592f1e86c9d1865081efb81fe0a03e2,191,352,0,0,2018-06-19 17:29:28.0,2018-06-22 01:41:29.0
377,2f78af2a6750a3c5d1749b21c2fabb76,98,339,0,0,2018-06-19 17:31:39.0,2018-09-21 16:47:47.0
378,7718a5505be85d31f018006885c0b693,191,314,0,0,2018-06-19 17:34:09.0,2018-06-22 01:41:29.0
379,f74b5071a26a5f511832306536f6b19b,191,317,0,0,2018-06-19 17:34:09.0,2018-06-22 01:41:29.0
380,67f9cf7e25bca8d90da2bb04e7adef29,191,348,0,0,2018-06-19 17:34:09.0,2018-06-22 01:41:29.0
381,ca77e8c84bca5e9927fde195abcf757e,194,366,0,1,2018-06-19 18:23:13.0,2018-06-19 18:23:13.0
382,a07291c761cd6b158ef7190021c83d49,195,367,0,1,2018-06-19 18:30:40.0,2018-06-19 18:30:40.0
383,82eed443489849f92da8ac222b1a5507,196,368,0,1,2018-06-19 18:35:49.0,2018-06-19 18:35:49.0
384,0bd6954ccafacd6489fea48988a89117,198,359,0,1,2018-06-19 18:41:47.0,2018-06-19 18:41:47.0
385,4601154ebc327a11a92c9cbd6a2fe3eb,201,371,0,1,2018-06-19 19:01:28.0,2018-06-19 19:01:28.0
386,4fd916d42db15320abb13839f172494b,202,372,0,1,2018-06-19 19:06:02.0,2018-06-19 19:06:02.0
387,a3573722ed0e7289bd7ce441190f0587,203,374,0,1,2018-06-19 19:07:37.0,2018-06-19 19:07:37.0
388,68a95f97fa971bf19b5c9e1865e082f8,205,375,0,1,2018-06-20 17:53:20.0,2018-06-20 17:53:20.0
389,bbcd462fbf68e19ac5e28f01e6ce6725,206,377,0,1,2018-06-20 17:59:56.0,2018-06-20 17:59:56.0
390,ecea7e2ca7e007fe8997cff633206f30,211,396,0,1,2018-06-20 18:45:11.0,2018-06-20 18:45:11.0
391,1a165125529c2d3fd3dfe5e4e1ceedb0,212,397,0,1,2018-06-20 18:55:43.0,2018-06-20 18:55:43.0
392,b5b088ff1a2dee261bb28438a6a1ff58,213,400,0,1,2018-06-20 19:04:20.0,2018-06-20 19:04:20.0
393,0785b2d6613bcddb915019e57b4268ec,214,401,0,0,2018-06-20 19:10:53.0,2018-10-12 16:27:37.0
394,d942f19b4219f451b46aa4551d1ad76a,217,404,0,0,2018-06-20 19:30:40.0,2018-06-20 19:31:49.0
395,ed6aa21400fdcc3f446dd91e97d27123,218,404,0,1,2018-06-20 19:32:05.0,2018-06-20 19:32:05.0
396,ae70f5efe30d03a7b745124bc2e2a3d6,224,409,0,1,2018-06-20 19:53:04.0,2018-06-20 19:53:04.0
397,1db3eae93c85ac37bd16fa5452b64be7,225,419,0,0,2018-06-21 14:01:58.0,2018-10-12 16:52:26.0
398,b063ba1269a665bd132b9fbea627bb48,228,438,0,1,2018-06-21 14:17:20.0,2018-06-21 14:17:20.0
399,dcc37f2d173f044bd65d410824b9038f,229,439,0,0,2018-06-21 14:21:13.0,2018-06-21 14:21:41.0
400,487f4e98bbc0bbead217d4b12367d891,228,435,0,1,2018-06-21 14:22:03.0,2018-06-21 14:22:03.0
401,c4f19b6bfbd21686da3abbdd2d798052,228,437,0,1,2018-06-21 14:22:03.0,2018-06-21 14:22:03.0
402,5f1ff5f48fe221f80c2c59a7fdd3d734,228,439,0,1,2018-06-21 14:22:03.0,2018-06-21 14:22:03.0
403,d5ca7b2c71fbd19d0e143b6addb98d01,230,458,0,1,2018-06-21 14:26:26.0,2018-06-21 14:26:26.0
404,ceb9b832242e7c97bf17599dc417e7fd,233,454,0,0,2018-06-21 15:05:42.0,2018-06-21 15:06:24.0
405,085dbc4c0cd3deb7d5ea65b58ff6e3c3,233,455,0,0,2018-06-21 15:05:42.0,2018-06-21 15:06:24.0
406,8c2c20c44d3ea03dd9ec47e02bc16a9c,233,456,0,0,2018-06-21 15:05:42.0,2018-06-21 15:06:24.0
407,90d7095466a47c7d60e623925638002f,233,461,0,0,2018-06-21 15:05:42.0,2018-06-21 15:06:24.0
408,616814d84126d1f509892a6d2059602e,109,13,0,1,2018-06-21 17:35:53.0,2018-06-21 17:35:53.0
409,424db6f9aed9c3cf0ee074acd6039f84,109,81,0,1,2018-06-21 17:36:43.0,2018-06-21 17:36:43.0
410,da62665c5173a0e0de0389e772ed651b,109,10,0,1,2018-06-21 17:36:43.0,2018-06-21 17:36:43.0
411,c40148c72a59ecb665e33e4fcb9b0c90,109,17,0,1,2018-06-21 17:36:43.0,2018-06-21 17:36:43.0
412,da096c98bc661e1b86235a92d5958ca6,109,24,0,1,2018-06-21 17:36:43.0,2018-06-21 17:36:43.0
413,bff46c8cef774373706ea5c6f56419a5,109,213,0,1,2018-06-21 17:37:08.0,2018-06-21 17:37:08.0
414,0e5b6ac9c4070e204464be66d0b8c990,110,18,0,1,2018-06-21 17:37:55.0,2018-06-21 17:37:55.0
415,fb2c8ff0680784c56029be236d3575bc,111,168,0,1,2018-06-21 17:38:52.0,2018-06-21 17:38:52.0
416,df396396ee451ad6761926f9a67c818b,112,177,0,1,2018-06-21 17:42:56.0,2018-06-21 17:42:56.0
417,05693d0bbf8a9b17a7ec9ef5c6f3d9c6,140,31,0,1,2018-06-21 17:45:41.0,2018-06-21 17:45:41.0
418,a8cbec1d2f1d347f8e3610a0f93d1305,141,459,0,1,2018-06-21 17:46:32.0,2018-06-21 17:46:32.0
419,2a9a1e73ed8a8826d361ca3ba2f52296,142,463,0,1,2018-06-21 17:46:59.0,2018-06-21 17:46:59.0
420,f344aadccbd848ae66f00a0c25587b5d,142,160,0,0,2018-06-21 17:47:23.0,2018-06-21 17:47:45.0
421,1424c550e5937f8ff742cf556a5966c4,143,460,0,1,2018-06-21 17:48:11.0,2018-06-21 17:48:11.0
422,adf3af13ba395847b20ea12c6bd4f2c4,144,462,0,1,2018-06-21 17:48:45.0,2018-06-21 17:48:45.0
423,ecf2480410e61faa0e14af35756f8b22,145,464,0,1,2018-06-21 17:49:38.0,2018-06-21 17:49:38.0
424,aae72913db86c3e3cd195471c24e31fe,146,465,0,1,2018-06-21 17:49:58.0,2018-06-21 17:49:58.0
425,1233486a85fb109e87a5296e6d4a5f9f,147,528,0,1,2018-06-21 17:50:31.0,2018-06-21 17:50:31.0
426,2eec6fe3e79d6ac095fb946095c53cc1,156,269,0,1,2018-06-22 19:22:45.0,2018-06-22 19:22:45.0
427,dca955cbfeb51a29728f6d1969bc2960,166,270,0,1,2018-06-22 19:23:05.0,2018-06-22 19:23:05.0
428,6b1353bc75e4d0a8caa7bfacfcb7c9c4,167,273,0,1,2018-06-22 19:23:45.0,2018-06-22 19:23:45.0
429,02bb879770d1520c24e0ecd36bf3c562,234,358,0,0,2018-06-22 19:30:01.0,2018-10-12 18:39:25.0
430,4e9110aa211d904c6a37cab5c57a0cfd,232,357,0,1,2018-06-22 19:30:16.0,2018-06-22 19:30:16.0
431,d17cdf5ce8b2448ec1aa7289231067a6,231,360,0,1,2018-06-22 19:30:31.0,2018-06-22 19:30:31.0
432,729fe6c5485ef811949a5b38e50ced89,174,279,0,1,2018-06-22 19:31:36.0,2018-06-22 19:31:36.0
433,4ee1c37b32574138814a348ea7c33065,175,271,0,1,2018-06-22 19:31:51.0,2018-06-22 19:31:51.0
434,14fceedb38137f4ec5cdc03781e1fa77,176,274,0,1,2018-06-22 19:32:11.0,2018-06-22 19:32:11.0
435,56ac287d48cd917fc2df4cf62c196d3c,183,277,0,1,2018-06-22 19:32:34.0,2018-06-22 19:32:34.0
436,b1c062dfcd7025e0b1d878a693346b94,185,280,0,1,2018-06-22 19:33:09.0,2018-06-22 19:33:09.0
437,2d849ed4fada26852af8047e90e93cec,189,272,0,1,2018-06-22 19:33:32.0,2018-06-22 19:33:32.0
