skills_id,skills_key,linked_type,title,level,order_no,status,user_id,lifework_id,is_custom,created_at,updated_at
685,07e42abdb3bd112f5a43e06738aa4700,3,"{""en"": ""Nationalist dancer"", ""es"": ""Bailarín(a) de danza nacionalista""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,0,0,0,2019-01-21 17:51:59.0,2019-03-07 18:21:16.0
716,55ffa46851245567c251055f518a5371,3,"{""en"": ""Waiter"", ""es"": ""Camarero""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,0,0,0,2019-02-28 19:14:22.0,2019-03-05 18:50:23.0
723,ecddc89171de8584b4d607edea2c43ab,3,"{""en"": ""Community manager"", ""es"": ""Manejador(a) de redes""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,0,0,0,2019-03-05 01:51:56.0,2019-03-10 11:57:34.0
725,29b1528c11dabdd48fc9cdd57c888a25,3,"{""en"": ""Early childhood TCH."", ""es"": ""Prof. de inicial""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,0,0,0,2019-03-07 17:24:36.0,2019-03-07 19:12:44.0
756,bd356d87f7bc264c23209ff79eb2a286,3,"{""en"": ""Natalia jimenez"", ""es"": ""Natalia jimenez""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17803,18,1,2019-04-26 15:00:29.0,2019-04-26 15:00:29.0
757,ccf8a2cb20b3369a0cbc2a3e34eaea20,3,"{""en"": ""Escritor"", ""es"": ""Escritor""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17809,18,1,2019-04-26 19:12:51.0,2019-04-26 19:12:51.0
758,212fa9c1da11952a2c30651680d1b873,3,"{""en"": ""Rapera"", ""es"": ""Rapera""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17838,18,1,2019-04-28 02:07:02.0,2019-04-28 02:07:02.0
759,16f2b849622e148626700cde190fdf3d,3,"{""en"": ""Meso soprano"", ""es"": ""Meso soprano""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17848,18,1,2019-04-28 13:31:27.0,2019-04-28 13:31:27.0
760,af03603298e6d1ae84f1eb9dd7571a73,3,"{""en"": ""Cantante"", ""es"": ""Cantante""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17891,14,1,2019-04-30 07:42:51.0,2019-04-30 07:42:51.0
761,a5a6ff2d2c5761a43b3d8b7a459ec109,3,"{""en"": ""Reggaeton"", ""es"": ""Reggaeton""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17906,17,1,2019-04-30 22:58:04.0,2019-04-30 22:58:04.0
762,6bb4264939cb87a96aa8ff6e6236c294,3,"{""en"": ""Reggaetón, romántico, dembow"", ""es"": ""Reggaetón, romántico, dembow""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17930,18,1,2019-05-01 22:04:39.0,2019-05-01 22:04:39.0
764,218ef53935d8bafb5545068746a5a413,3,"{""en"": ""Cantante en duo"", ""es"": ""Cantante en duo""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18069,18,1,2019-05-07 21:10:32.0,2019-05-07 21:10:32.0
765,3f3c9eb2e78f8eefd3c156e15127131e,3,"{""en"": ""Cantante , actor y compositor"", ""es"": ""Cantante , actor y compositor""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18111,18,1,2019-05-09 17:27:15.0,2019-05-09 17:27:15.0
766,fab0db0fcca30e5f955db1c37f3a6347,3,"{""en"": ""Soli"", ""es"": ""Soli""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18130,18,1,2019-05-10 15:16:49.0,2019-05-10 15:16:49.0
767,f19b21f40633a141a22fb2252ee3bfd0,3,"{""en"": ""Medicina"", ""es"": ""Medicina""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18152,52,1,2019-05-11 02:12:04.0,2019-05-11 02:12:04.0
768,15068ee1cfc86ff71d144bab8246c850,3,"{""en"": ""Música"", ""es"": ""Música""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18190,18,1,2019-05-13 05:12:32.0,2019-05-13 05:12:32.0
769,d8e7af3d0a05c5a72f9c8bf68a7ec0fb,3,"{""en"": ""Compositora"", ""es"": ""Compositora""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18190,18,1,2019-05-13 05:13:41.0,2019-05-13 05:13:41.0
770,19b4a34de5e0336e0145eb89e4c48ba1,3,"{""en"": ""Developer"", ""es"": ""Developer""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}}",0,1,18195,37,1,2019-05-13 14:17:25.0,2019-05-13 14:17:25.0
771,c0166b27ee4f325cd86860401f4313bf,3,"{""en"": ""DISEÑOS GRAFICOS"", ""es"": ""DISEÑOS GRAFICOS""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18263,42,1,2019-05-16 16:35:19.0,2019-05-16 16:35:19.0
772,7a685b3c29d5bcf97970e0e9f27909ad,3,"{""en"": ""Modelo"", ""es"": ""Modelo""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18312,25,1,2019-05-18 17:45:33.0,2019-05-18 17:45:33.0
773,d51d992af23df81e54fda9450ee5c742,3,"{""en"": ""Compositor y areglista"", ""es"": ""Compositor y areglista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18313,18,1,2019-05-18 18:24:28.0,2019-05-18 18:24:28.0
774,091203277508fb0202180a3e4b2f6805,3,"{""en"": ""Productor"", ""es"": ""Productor""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18313,18,1,2019-05-18 18:25:30.0,2019-05-18 18:25:30.0
775,f025ffa157b7f8f7856c080d6d5de77a,3,"{""en"": ""Músico y dj"", ""es"": ""Músico y dj""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18313,18,1,2019-05-18 18:26:38.0,2019-05-18 18:26:38.0
776,f4f33879c05a426bbe26f3f0f7c5a390,3,"{""en"": ""Promociones"", ""es"": ""Promociones""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18333,101,1,2019-05-19 15:22:46.0,2019-05-19 15:22:46.0
777,c7f45b0bfe055583627abdc9e466536e,3,"{""en"": ""Musica urbana"", ""es"": ""Musica urbana""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18390,18,1,2019-05-22 00:48:04.0,2019-05-22 00:48:04.0
778,6858c45d47fe21ca4293ed6c12ed06b2,3,"{""en"": ""Rap,"", ""es"": ""Rap,""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17647,15,1,2019-05-22 23:52:10.0,2019-05-22 23:52:10.0
779,e191e556e147f74e5917d10248e525d1,3,"{""en"": ""Rap y hip hop"", ""es"": ""Rap y hip hop""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,17647,18,1,2019-05-22 23:52:57.0,2019-05-22 23:52:57.0
780,9f2aff1ae4902a56a5047dcd1dcd424d,3,"{""en"": ""Modelo de fotografía"", ""es"": ""Modelo de fotografía""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18431,25,1,2019-05-24 12:47:17.0,2019-05-24 12:47:17.0
781,26d677e6f369a8b8eebbfa25c9da3878,3,"{""en"": ""Dibujar"", ""es"": ""Dibujar""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18441,42,1,2019-05-24 20:36:31.0,2019-05-24 20:36:31.0
782,262999b4578648248ea72dcf00495693,3,"{""en"": ""Teni"", ""es"": ""Teni""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18444,27,1,2019-05-24 23:53:31.0,2019-05-24 23:53:31.0
783,c68f153b3bf237240c18f1f941a0dde0,3,"{""en"": ""Mezosoprano"", ""es"": ""Mezosoprano""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18450,18,1,2019-05-25 05:33:03.0,2019-05-25 05:33:03.0
784,58b6fb2a8081fd59508d22131ce5ddf5,3,"{""en"": ""Urban Freestyler, Krumper"", ""es"": ""Urban Freestyler, Krumper""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}}",0,1,18528,66,1,2019-05-29 03:53:16.0,2019-05-29 03:53:16.0
785,479b5370ea1be23ccdbef0c5c81e6406,3,"{""en"": ""Uñas acrilicas"", ""es"": ""Uñas acrilicas""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18536,42,1,2019-05-29 14:12:27.0,2019-05-29 14:12:27.0
786,d7899305eb89ce063d6455402069af67,3,"{""en"": ""Cantante"", ""es"": ""Cantante""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18597,17,1,2019-06-01 13:28:30.0,2019-06-01 13:28:30.0
787,fdbb211e2448e08d27a74ba024d3fdd8,3,"{""en"": ""Soy Compositor De Todo Tipo De Genero"", ""es"": ""Soy Compositor De Todo Tipo De Genero""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18626,15,1,2019-06-02 14:59:37.0,2019-06-02 14:59:37.0
788,99379f1b1bb2e76bb4c4907161f16e1c,3,"{""en"": ""Se bailar, cantar, soy buena nadando"", ""es"": ""Se bailar, cantar, soy buena nadando""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18635,11,1,2019-06-03 00:02:30.0,2019-06-03 00:02:30.0
789,5ff610027466d88bb6b9a74cf1785696,3,"{""en"": ""Me encanta modelar Trabajo en una tienda de ropa deporti"", ""es"": ""Me encanta modelar Trabajo en una tienda de ropa deporti""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18635,43,1,2019-06-03 00:04:17.0,2019-06-03 00:04:17.0
790,32f44c93286fc8bbe2b2bf6efc450cb3,3,"{""en"": ""Diseñadora de Modas"", ""es"": ""Diseñadora de Modas""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18680,44,1,2019-06-05 15:23:51.0,2019-06-05 15:23:51.0
791,8cdc3ac0f3f84e6097f797006b60331b,3,"{""en"": ""Guitarrista"", ""es"": ""Guitarrista""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18711,16,1,2019-06-07 03:01:12.0,2019-06-07 03:01:12.0
792,c400c805032bc8cdfdf3ebb6ffb00f97,3,"{""en"": ""Dúo"", ""es"": ""Dúo""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18727,18,1,2019-06-08 01:30:25.0,2019-06-08 01:30:25.0
793,6736799fb87f2927b400b9d81a386905,3,"{""en"": ""Ejercicio de fuerza"", ""es"": ""Ejercicio de fuerza""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,16705,45,1,2019-06-09 14:08:07.0,2019-06-09 14:08:07.0
794,77d1a04b111e45cdaf4d5e16418b6d0f,3,"{""en"": ""Cantante"", ""es"": ""Cantante""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18758,14,1,2019-06-09 20:21:17.0,2019-06-09 20:21:17.0
795,f71b7ca386fe81b0b4c2fb34a44a1774,3,"{""en"": ""Bailarina tweerking"", ""es"": ""Bailarina tweerking""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18756,17,1,2019-06-10 02:00:09.0,2019-06-10 02:00:09.0
796,ffae7e9839f1699d0ddd945841ec8a4f,3,"{""en"": ""Salsa"", ""es"": ""Salsa""}","{""en"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",0,1,18859,17,1,2019-06-15 19:49:59.0,2019-06-15 19:49:59.0
