fields_id,feature_id,fields_value,created_at,updated_at
3506,490,"{""en"": ""Liquor stores"", ""es"": ""Licorerías""}",2018-06-26 18:12:36.0,2018-06-26 18:13:50.0
3507,490,"{""en"": ""Houses / Apartments"", ""es"": ""Casas / Apartamentos""}",2018-06-26 18:12:36.0,2018-06-26 18:13:50.0
3508,490,"{""en"": ""Schools"", ""es"": ""Escuelas / Colegios / Universidades""}",2018-06-26 18:12:36.0,2018-06-26 18:13:50.0
3509,490,"{""en"": ""Other"", ""es"": ""Otra""}",2018-06-26 18:12:36.0,2018-06-26 18:13:50.0
3510,491,"{""en"": ""Men"", ""es"": ""Hombres""}",2018-06-26 18:29:30.0,2018-06-26 18:29:46.0
3511,491,"{""en"": ""Women"", ""es"": ""Mujeres""}",2018-06-26 18:29:30.0,2018-06-26 18:29:46.0
3512,491,"{""en"": ""All genders"", ""es"": ""Todos los géneros""}",2018-06-26 18:29:30.0,2018-06-26 18:29:46.0
3513,61,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-11 14:55:06.0,2018-09-11 14:55:06.0
3514,61,"{""en"": ""Video Game"", ""es"": ""Videojuegos""}",2018-09-11 15:00:21.0,2018-09-11 15:09:54.0
3515,61,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-09-11 15:09:54.0,2018-09-11 15:09:54.0
3516,61,"{""en"": ""Radio"", ""es"": ""Radio""}",2018-09-11 15:12:08.0,2018-09-11 15:12:08.0
3517,493,"{""en"": ""Concert violin (4/4)"", ""es"": ""Violín de concierto (4/4)""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3518,493,"{""en"": ""1/4"", ""es"": ""1/4""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3519,493,"{""en"": ""2/4"", ""es"": ""2/4""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3520,493,"{""en"": ""3/4"", ""es"": ""3/4""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3521,493,"{""en"": ""7/8"", ""es"": ""7/8""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3522,493,"{""en"": ""Lady violin"", ""es"": ""Violín lady""}",2018-09-11 16:39:48.0,2018-09-11 16:39:48.0
3523,494,"{""en"": ""Electronic"", ""es"": ""Electrónico""}",2018-09-11 16:39:48.0,2018-09-11 16:50:37.0
3524,494,"{""en"": ""Extended range"", ""es"": ""Rango extendido""}",2018-09-11 16:39:48.0,2018-09-11 16:50:37.0
3525,494,"{""en"": ""Twelve Strings"", ""es"": ""Doce Cuerdas""}",2018-09-11 16:39:48.0,2018-09-11 16:50:37.0
3529,495,"{""en"": ""Electronic"", ""es"": ""Electrónico""}",2018-09-11 16:51:04.0,2018-09-11 16:51:04.0
3530,495,"{""en"": ""Extended range"", ""es"": ""Rango extendido""}",2018-09-11 16:51:04.0,2018-09-11 16:51:04.0
3531,495,"{""en"": ""Twelve Strings"", ""es"": ""Doce Cuerdas""}",2018-09-11 16:51:04.0,2018-09-11 16:51:04.0
3532,496,"{""en"": ""With frets"", ""es"": ""Con trastes""}",2018-09-11 16:53:55.0,2018-09-11 16:57:25.0
3533,496,"{""en"": ""Fretless"", ""es"": ""Sin Trastes""}",2018-09-11 16:53:55.0,2018-09-11 16:57:25.0
3535,497,"{""en"": ""Concert violin (4/4)"", ""es"": ""Violín de concierto (4/4)""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3536,497,"{""en"": ""1/4"", ""es"": ""1/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3537,497,"{""en"": ""2/4"", ""es"": ""2/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3538,497,"{""en"": ""3/4"", ""es"": ""3/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3539,497,"{""en"": ""7/8"", ""es"": ""7/8""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3540,497,"{""en"": ""Lady violin"", ""es"": ""Violín lady""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3541,498,"{""en"": ""Concert violin (4/4)"", ""es"": ""Violín de concierto (4/4)""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3542,498,"{""en"": ""1/4"", ""es"": ""1/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3543,498,"{""en"": ""2/4"", ""es"": ""2/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3544,498,"{""en"": ""3/4"", ""es"": ""3/4""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3545,498,"{""en"": ""7/8"", ""es"": ""7/8""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3546,498,"{""en"": ""Lady violin"", ""es"": ""Violín lady""}",2018-09-11 17:04:39.0,2018-09-11 17:04:39.0
3547,190,"{""en"": ""Radio"", ""es"": ""Radio""}",2018-09-11 18:34:18.0,2018-09-11 18:34:18.0
3548,190,"{""en"": ""Movies"", ""es"": ""Movies""}",2018-09-11 18:34:18.0,2018-09-11 18:34:18.0
3549,190,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-11 18:34:18.0,2018-09-11 18:34:18.0
3550,499,"{""en"": ""Internet"", ""es"": ""Internet""}",2018-09-11 18:47:24.0,2018-09-11 18:53:08.0
3551,499,"{""en"": ""Radio"", ""es"": ""Radio""}",2018-09-11 18:47:24.0,2018-09-11 18:53:08.0
3552,499,"{""en"": ""Movies"", ""es"": ""Peliculas""}",2018-09-11 18:47:24.0,2018-09-11 18:53:08.0
3553,499,"{""en"": ""Video Games"", ""es"": ""Videojuegos""}",2018-09-11 18:47:24.0,2018-09-11 18:53:08.0
3560,499,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-11 18:53:07.0,2018-09-11 18:53:07.0
3561,499,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-11 18:53:08.0,2018-09-11 18:53:08.0
3562,501,"{""en"": ""Events"", ""es"": ""Eventos""}",2018-09-11 19:02:25.0,2018-09-11 19:05:13.0
3563,501,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-11 19:02:25.0,2018-09-11 19:04:52.0
3569,503,"{""en"": ""Advertising"", ""es"": ""Publicidad""}",2018-09-11 19:18:07.0,2018-09-12 16:04:31.0
3570,503,"{""en"": ""Film"", ""es"": ""Cine""}",2018-09-11 19:18:07.0,2018-09-12 16:04:31.0
3574,199,"{""en"": ""Acción"", ""es"": ""Acción""}",2018-09-11 19:24:16.0,2018-09-11 19:24:16.0
3575,201,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-09-12 15:25:18.0,2018-09-13 18:53:25.0
3576,504,"{""en"": ""Drama"", ""es"": ""Drama""}",2018-09-12 15:52:46.0,2018-09-12 15:52:46.0
3577,504,"{""en"": ""Musical Theatre"", ""es"": ""Teatro Musical""}",2018-09-12 15:52:46.0,2018-09-12 15:56:29.0
3578,504,"{""en"": ""Comedy"", ""es"": ""Comedia""}",2018-09-12 15:52:46.0,2018-09-12 15:56:29.0
3579,504,"{""en"": ""Tragedy"", ""es"": ""Tragedia""}",2018-09-12 15:52:46.0,2018-09-12 15:56:29.0
3580,504,"{""en"": ""Improvisation"", ""es"": ""Improvisación""}",2018-09-12 15:52:46.0,2018-09-12 15:56:29.0
3581,504,"{""en"": ""Adventure"", ""es"": ""Aventura""}",2018-09-12 15:52:46.0,2018-09-12 15:56:29.0
3582,504,"{""en"": ""Romance"", ""es"": ""Romance""}",2018-09-12 15:52:46.0,2018-09-12 15:52:46.0
3583,504,"{""en"": ""Crime"", ""es"": ""Crimen""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3584,504,"{""en"": ""Mystery"", ""es"": ""Misterio""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3585,504,"{""en"": ""Terror"", ""es"": ""Terror""}",2018-09-12 15:52:47.0,2018-09-12 15:52:47.0
3586,504,"{""en"": ""Action"", ""es"": ""Acción""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3587,504,"{""en"": ""Musical"", ""es"": ""Musical""}",2018-09-12 15:52:47.0,2018-09-12 15:52:47.0
3588,504,"{""en"": ""Fantasy"", ""es"": ""Fantasía""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3589,504,"{""en"": ""Documentary Film"", ""es"": ""Documental""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3590,504,"{""en"": ""Science Fiction"", ""es"": ""Ciencia Ficción""}",2018-09-12 15:52:47.0,2018-09-12 15:56:29.0
3591,503,"{""en"": ""Performance"", ""es"": ""Performance""}",2018-09-12 16:03:44.0,2018-09-12 16:06:52.0
3592,503,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-12 16:03:44.0,2018-09-12 16:06:52.0
3593,503,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-12 16:06:29.0,2018-09-12 16:06:29.0
3594,505,"{""en"": ""Film"", ""es"": ""Cine""}",2018-09-12 16:32:31.0,2018-09-12 16:32:50.0
3595,505,"{""en"": ""Performance"", ""es"": ""Performance""}",2018-09-12 16:32:31.0,2018-09-12 16:32:31.0
3596,505,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-12 16:32:31.0,2018-09-12 16:32:50.0
3597,505,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-12 16:32:31.0,2018-09-12 16:32:31.0
3598,506,"{""en"": ""Classical Fencing"", ""es"": ""Esgrima Clásica""}",2018-09-12 16:41:08.0,2018-09-27 19:48:33.0
3599,506,"{""en"": ""Historical European Martial Arts (HEMA)"", ""es"": ""Artes Marciales Europeas Históricas (HEMA)""}",2018-09-12 16:41:08.0,2018-09-12 16:43:30.0
3600,506,"{""en"": ""Martial Arts"", ""es"": ""Artes Marciales""}",2018-09-12 16:41:08.0,2018-09-27 19:48:34.0
3601,506,"{""en"": ""Close Combat"", ""es"": ""Cuerpo a Cuerpo""}",2018-09-12 16:41:08.0,2018-09-27 19:48:34.0
3602,506,"{""en"": ""Duel"", ""es"": ""Duelos""}",2018-09-12 16:41:08.0,2018-09-12 16:43:30.0
3603,506,"{""en"": ""Battle"", ""es"": ""Batallas""}",2018-09-12 16:41:09.0,2018-09-12 16:43:30.0
3604,506,"{""en"": ""Boxing"", ""es"": ""Boxeo""}",2018-09-12 16:41:09.0,2018-09-12 16:43:30.0
3605,507,"{""en"": ""Knives"", ""es"": ""Armas Blancas""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3606,507,"{""en"": ""Firearms"", ""es"": ""Armas de Fuego""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3607,507,"{""en"": ""Incendiary"", ""es"": ""Armas Incendiarias""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3608,507,"{""en"": ""Chemical"", ""es"": ""Armas Químicas""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3609,507,"{""en"": ""Biological"", ""es"": ""Armas Biológicas""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3610,507,"{""en"": ""Explosive"", ""es"": ""Armas Explosivas""}",2018-09-12 16:55:56.0,2018-09-12 16:56:47.0
3611,80,"{""en"": ""Set Dresser"", ""es"": ""Montaje de Set""}",2018-09-13 14:48:58.0,2018-09-14 17:55:52.0
3613,79,"{""en"": ""Scriptwriting"", ""es"": ""Guionización""}",2018-09-13 15:02:57.0,2018-09-13 15:06:03.0
3614,79,"{""en"": ""Budget"", ""es"": ""Presupuesto""}",2018-09-13 15:02:57.0,2018-09-13 15:06:03.0
3615,79,"{""en"": ""Visual Concept"", ""es"": ""Concepto Visual""}",2018-09-13 15:02:57.0,2018-09-13 15:06:03.0
3616,79,"{""en"": ""Costume Design"", ""es"": ""Vestuario""}",2018-09-13 15:02:57.0,2018-09-13 15:06:03.0
3617,82,"{""en"": ""Special Effects"", ""es"": ""Efectos Especiales""}",2018-09-13 15:10:49.0,2018-09-13 15:10:49.0
3618,509,"{""en"": ""Portraits"", ""es"": ""Retratos""}",2018-09-13 19:02:23.0,2018-09-14 16:49:44.0
3619,509,"{""en"": ""Artistic"", ""es"": ""Artística""}",2018-09-13 19:02:23.0,2018-09-14 16:49:44.0
3620,509,"{""en"": ""Aquatic"", ""es"": ""Acuática""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3621,509,"{""en"": ""Astronomical"", ""es"": ""Astronómica""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3622,509,"{""en"": ""Tourism & Travel"", ""es"": ""Turismo y Viajes""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3623,509,"{""en"": ""Documentary"", ""es"": ""Documental""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3624,509,"{""en"": ""Animal"", ""es"": ""Animales""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3625,509,"{""en"": ""Scientific"", ""es"": ""Científica""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3626,509,"{""en"": ""Products"", ""es"": ""Productos""}",2018-09-13 19:06:59.0,2018-09-14 16:49:44.0
3627,510,"{""en"": ""With frets"", ""es"": ""Con trastes""}",2018-09-13 19:34:11.0,2018-09-13 19:34:11.0
3628,510,"{""en"": ""Fretless"", ""es"": ""Sin Trastes""}",2018-09-13 19:34:11.0,2018-09-13 19:34:11.0
3629,511,"{""en"": ""Womenswear"", ""es"": ""Ropa Femenina""}",2018-09-14 14:49:27.0,2018-09-14 15:02:11.0
3630,511,"{""en"": ""Menswear"", ""es"": ""Ropa Masculina""}",2018-09-14 14:49:27.0,2018-09-14 15:02:11.0
3631,511,"{""en"": ""Childrenswear"", ""es"": ""Ropa Infantil""}",2018-09-14 14:49:27.0,2018-09-14 15:02:11.0
3634,220,"{""en"": ""Modern"", ""es"": ""Moderno""}",2018-09-14 14:52:26.0,2018-09-14 14:52:26.0
3637,221,"{""en"": ""Medium-lenght Films"", ""es"": ""Mediometrajes""}",2018-09-14 15:47:37.0,2018-09-14 15:47:37.0
3638,221,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-09-14 15:47:37.0,2018-09-14 15:47:37.0
3639,221,"{""en"": ""Documentary film"", ""es"": ""Documentales""}",2018-09-14 15:47:37.0,2018-09-14 15:47:37.0
3640,221,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-14 15:58:22.0,2018-09-14 15:58:22.0
3641,509,"{""en"": ""Photojournalism"", ""es"": ""Fotoperiodismo""}",2018-09-14 16:48:07.0,2018-09-14 16:49:44.0
3642,80,"{""en"": ""Sound"", ""es"": ""Sonido""}",2018-09-14 18:14:02.0,2018-09-14 18:14:02.0
3643,80,"{""en"": ""Directing"", ""es"": ""Dirección""}",2018-09-14 18:14:02.0,2018-09-14 18:14:02.0
3645,512,"{""en"": ""Film"", ""es"": ""Cine""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3646,512,"{""en"": ""Performance"", ""es"": ""Performance""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3647,512,"{""en"": ""Theatre"", ""es"": ""Teatro""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3648,512,"{""en"": ""TV"", ""es"": ""TV""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3649,513,"{""en"": ""Classical Fencing"", ""es"": ""Esgrima clásica""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3650,513,"{""en"": ""Historical European Martial Arts (HEMA)"", ""es"": ""Artes Marciales Europeas Históricas (HEMA)""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3651,513,"{""en"": ""Martial arts"", ""es"": ""Artes Marciales""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3652,513,"{""en"": ""Close combat"", ""es"": ""Cuerpo a Cuerpo""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3653,513,"{""en"": ""Duel"", ""es"": ""Duelos""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3654,513,"{""en"": ""Battle"", ""es"": ""Batallas""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3655,513,"{""en"": ""Boxing"", ""es"": ""Boxeo""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3656,514,"{""en"": ""Knives"", ""es"": ""Armas Blancas""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3657,514,"{""en"": ""Firearms"", ""es"": ""Armas de Fuego""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3658,514,"{""en"": ""Incendiary"", ""es"": ""Armas Incendiarias""}",2018-09-14 19:30:01.0,2018-09-14 19:30:01.0
3659,514,"{""en"": ""Chemical"", ""es"": ""Armas Químicas""}",2018-09-14 19:30:02.0,2018-09-14 19:30:02.0
3660,514,"{""en"": ""Biological"", ""es"": ""Armas Biológicas""}",2018-09-14 19:30:02.0,2018-09-14 19:30:02.0
3661,514,"{""en"": ""Explosive"", ""es"": ""Armas Explosivas""}",2018-09-14 19:30:02.0,2018-09-14 19:30:02.0
3662,516,"{""en"": ""Avidemux"", ""es"": ""Avidemux""}",2018-09-14 20:18:48.0,2018-09-17 14:59:23.0
3663,516,"{""en"": ""Blender VSE"", ""es"": ""Blender VSE""}",2018-09-14 20:18:48.0,2018-09-17 14:59:23.0
3664,516,"{""en"": ""Cinelerra"", ""es"": ""Cinelerra""}",2018-09-14 20:18:48.0,2018-09-17 14:59:23.0
3665,516,"{""en"": ""Kdenlive"", ""es"": ""Kdenlive""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3666,516,"{""en"": ""LiVES"", ""es"": ""LiVES""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3667,516,"{""en"": ""Natron"", ""es"": ""Natron""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3668,516,"{""en"": ""OpenShot Video Editor"", ""es"": ""OpenShot Video Editor""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3669,516,"{""en"": ""Shotcut"", ""es"": ""Shotcut""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3670,516,"{""en"": ""ActivePresenter"", ""es"": ""ActivePresenter""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3671,516,"{""en"": ""iMovie"", ""es"": ""iMovie""}",2018-09-14 20:18:49.0,2018-09-17 14:59:23.0
3672,517,"{""en"": ""Avidemux"", ""es"": ""Avidemux""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3673,517,"{""en"": ""Blender VSE"", ""es"": ""Blender VSE""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3674,517,"{""en"": ""Cinelerra"", ""es"": ""Cinelerra""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3675,517,"{""en"": ""Kdenlive"", ""es"": ""Kdenlive""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3676,517,"{""en"": ""LiVES"", ""es"": ""LiVES""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3677,517,"{""en"": ""Natron"", ""es"": ""Natron""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3678,517,"{""en"": ""OpenShot Video Editor"", ""es"": ""OpenShot Video Editor""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3679,517,"{""en"": ""Shotcut"", ""es"": ""Shotcut""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3680,517,"{""en"": ""ActivePresenter"", ""es"": ""ActivePresenter""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3681,517,"{""en"": ""Adobe After Effects"", ""es"": ""Adobe After Effects""}",2018-09-14 20:18:49.0,2018-09-17 15:06:53.0
3682,153,"{""en"": ""Final Cut Pro X"", ""es"": ""Final Cut Pro X""}",2018-09-14 20:33:28.0,2018-09-14 20:33:28.0
3683,153,"{""en"": ""Cyberlink PowerDirector"", ""es"": ""Cyberlink PowerDirector""}",2018-09-14 20:33:28.0,2018-09-14 20:33:28.0
3684,153,"{""en"": ""Pinnacle Studio"", ""es"": ""Pinnacle Studio""}",2018-09-14 20:33:28.0,2018-09-14 20:33:28.0
3685,518,"{""en"": ""Ableton Live"", ""es"": ""Ableton Live""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3686,518,"{""en"": ""Image-Line Fruity Loops"", ""es"": ""Image-Line Fruity Loops""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3687,518,"{""en"": ""Apple Logic Pro "", ""es"": ""Apple Logic Pro ""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3688,518,"{""en"": ""Apple Garageband"", ""es"": ""Apple Garageband""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3689,518,"{""en"": ""Avid ProTools"", ""es"": ""Avid ProTools""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3690,518,"{""en"": ""Ropellerhead Reason"", ""es"": ""Ropellerhead Reason""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3691,518,"{""en"": ""ProTools"", ""es"": ""ProTools""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3692,518,"{""en"": ""iZotope Ozone"", ""es"": ""iZotope Ozone""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3693,518,"{""en"": ""Adobe Audition CC"", ""es"": ""Adobe Audition CC""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3694,518,"{""en"": ""Nuendo"", ""es"": ""Nuendo""}",2018-09-14 20:33:56.0,2018-09-14 20:33:56.0
3695,517,"{""en"": ""Adobe Premiere Pro"", ""es"": ""Adobe Premiere Pro""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3696,517,"{""en"": ""Adobe Premiere Elements"", ""es"": ""Adobe Premiere Elements""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3697,517,"{""en"": ""Autodesk Flame"", ""es"": ""Autodesk Flame""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3698,517,"{""en"": ""Autodesk Smoke"", ""es"": ""Autodesk Smoke""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3699,517,"{""en"": ""AVS Video Editor"", ""es"": ""AVS Video Editor""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3700,517,"{""en"": ""Corel VideoStudio"", ""es"": ""Corel VideoStudio""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3701,517,"{""en"": ""Final Cut Pro X"", ""es"": ""Final Cut Pro X""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3702,517,"{""en"": ""Pinnacle Studio"", ""es"": ""Pinnacle Studio""}",2018-09-17 14:51:05.0,2018-09-17 15:06:53.0
3703,516,"{""en"": ""Lightworks"", ""es"": ""Lightworks""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3704,516,"{""en"": ""Adobe After Effects"", ""es"": ""Adobe After Effects""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3705,516,"{""en"": ""Adobe Premiere Elements"", ""es"": ""Adobe Premiere Elements""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3706,516,"{""en"": ""Adobe Premiere Pro"", ""es"": ""Adobe Premiere Pro""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3707,516,"{""en"": ""Autodesk Flame"", ""es"": ""Autodesk Flame""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3708,516,"{""en"": ""Autodesk Smoke"", ""es"": ""Autodesk Smoke""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3709,516,"{""en"": ""AVS Video Editor"", ""es"": ""AVS Video Editor""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3710,516,"{""en"": ""Corel VideoStudio"", ""es"": ""Corel VideoStudio""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3711,516,"{""en"": ""Final Cut Pro X"", ""es"": ""Final Cut Pro X""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3712,516,"{""en"": ""Pinnacle Studio"", ""es"": ""Pinnacle Studio""}",2018-09-17 14:59:23.0,2018-09-17 14:59:23.0
3714,517,"{""en"": ""iMovie"", ""es"": ""iMovie""}",2018-09-17 15:03:04.0,2018-09-17 15:03:04.0
3715,517,"{""en"": ""Lightworks"", ""es"": ""Lightworks""}",2018-09-17 15:04:58.0,2018-09-17 15:04:58.0
3716,519,"{""en"": ""Adobe Photoshop"", ""es"": ""Adobe Photoshop""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3717,519,"{""en"": ""Adobe Illustrator"", ""es"": ""Adobe Illustrator""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3718,519,"{""en"": ""Adobe InDesign"", ""es"": ""Adobe InDesign""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3719,519,"{""en"": ""Adobe Flash"", ""es"": ""Adobe Flash""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3720,519,"{""en"": ""Corel Draw"", ""es"": ""Corel Draw""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3721,519,"{""en"": ""GIMP"", ""es"": ""GIMP""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3722,519,"{""en"": ""INKSCAPE"", ""es"": ""INKSCAPE""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3723,519,"{""en"": ""Cinema 4D"", ""es"": ""Cinema 4D""}",2018-09-18 15:08:44.0,2018-09-18 15:08:44.0
3724,520,"{""en"": ""Ancient Greek Wrestling"", ""es"": ""Lucha Griega Antigua""}",2018-09-19 15:26:26.0,2018-12-20 16:26:53.0
3725,520,"{""en"": ""Beach Wrestling"", ""es"": ""Lucha de playa""}",2018-09-19 15:26:26.0,2018-12-20 16:26:53.0
3726,520,"{""en"": ""Judo"", ""es"": ""Judo""}",2018-09-19 15:26:26.0,2018-12-20 16:26:53.0
3732,521,"{""en"": ""Striking sports"", ""es"": ""De Golpes""}",2018-09-19 15:28:40.0,2018-09-19 15:37:44.0
3733,521,"{""en"": ""Grappling sports"", ""es"": ""De Agarre""}",2018-09-19 15:28:40.0,2018-09-19 15:37:44.0
3735,522,"{""en"": ""Dambe"", ""es"": ""Dambe""}",2018-09-19 15:48:45.0,2018-09-19 18:03:27.0
3736,522,"{""en"": ""Kudo"", ""es"": ""Kudo""}",2018-09-19 15:48:45.0,2018-09-19 18:03:27.0
3737,522,"{""en"": ""Vale Tudo"", ""es"": ""Vale Tudo""}",2018-09-19 15:48:45.0,2018-09-19 18:03:27.0
3741,523,"{""en"": ""Kendo"", ""es"": ""Kendo""}",2018-09-19 17:09:10.0,2018-09-19 17:09:10.0
3742,523,"{""en"": ""Fencing"", ""es"": ""Esgrima""}",2018-09-19 17:09:10.0,2018-09-19 18:05:41.0
3744,226,"{""en"": ""Karate"", ""es"": ""Karate""}",2018-09-19 17:24:43.0,2018-09-19 17:24:43.0
3745,226,"{""en"": ""Taekwondo"", ""es"": ""Taekwondo""}",2018-09-19 17:24:43.0,2018-09-19 17:24:43.0
3746,520,"{""en"": ""Freestyle Wrestling"", ""es"": ""Lucha Libre""}",2018-09-19 17:28:21.0,2018-12-20 16:26:53.0
3747,520,"{""en"": ""Scholastic Wrestling"", ""es"": ""Lucha escolástica""}",2018-09-19 17:28:21.0,2018-12-20 16:26:53.0
3748,520,"{""en"": ""Sumo"", ""es"": ""Sumo""}",2018-09-19 17:28:21.0,2018-12-20 16:26:53.0
3749,520,"{""en"": ""Sport Sambo"", ""es"": ""Sambo Deportivo""}",2018-09-19 17:28:21.0,2018-12-20 16:26:53.0
3750,520,"{""en"": ""Brazilian Jiu-Jitsu"", ""es"": ""Jiu Jitsu Brasileño""}",2018-09-19 17:28:21.0,2018-12-20 16:26:53.0
